"BLUP","Genotype"
-1.68414512323094,"ln91_5218"
-1.69440271297137,"a86_203034"
-1.69558722516252,"u16_905030"
-1.69609079927632,"hc85_1248"
-1.69726312912983,"u89_3809"
-1.69845152980531,"e91024"
-1.69949774220394,"e14852"
-1.70282150872718,"ln93_13633"
-1.70382154328294,"lg01_4067"
-1.70410637774432,"am89_140032"
-1.70560120947475,"ia1021"
-1.71041429977438,"m91_166018"
-1.71146936848031,"u04_701208"
-1.71884200533487,"c1761"
-1.71917693278298,"hm14_e042"
-1.72303841333449,"u06_104326"
-1.72332698228755,"ld12_15808r1a"
-1.7268073009686,"e01060"
-1.72726543038045,"a96_597010"
-1.73093171909615,"ls03_5191"
-1.73189299789361,"sa17_11463"
-1.73218768105724,"u06_817219r"
-1.73285452520586,"c1937"
-1.73353078577775,"ar13_332023"
-1.73368323926203,"e08052"
-1.73834696145187,"ar17_178040"
-1.73983192777439,"ar06_364039"
-1.75015214314417,"e93018"
-1.75143807635342,"hf01_0821"
-1.7536236952821,"u90_3135"
-1.75364316864671,"c2006"
-1.75779217087019,"u03_100407"
-1.75932820675784,"u01_390159"
-1.76010280818667,"a01_612006"
-1.76081319691891,"ln85_6747"
-1.76185824129953,"u97_202942"
-1.76479403649907,"hm13_w128"
-1.76656856191134,"ar15_259021"
-1.76689051821642,"e09109"
-1.76991768183348,"lg04_4717"
-1.77200919652363,"u95_2135"
-1.77239917214886,"a93_555029"
-1.77403057726828,"u13_617037"
-1.77993391549267,"ss92_6590"
-1.77993391549268,"ln92_12593"
-1.78265543425565,"ld13_767"
-1.78651801084365,"u11_641122"
-1.78790592633029,"hs97_4926"
-1.79018630410304,"hm11_h016"
-1.7905200204293,"a91_607014"
-1.79609579430669,"e13298"
-1.79614387684715,"ld12_15811r1a"
-1.79920837447282,"a96_591037"
-1.79990924221851,"a88_221009"
-1.80047689259392,"sd01_76r"
-1.80350166949714,"e11291ll"
-1.80366974189956,"am89_344018"
-1.81630463497185,"lg94_1906"
-1.81637432544786,"a87_198015"
-1.82203788448238,"sa16_12491"
-1.82208554559474,"mlg09_5431018"
-1.82810121157006,"u07_226071"
-1.83022740437394,"u01_390274"
-1.83061983257795,"u89_2203"
-1.83065243941906,"hc88_1022"
-1.83205388731705,"ar13_332085"
-1.83454567761178,"u92_2310"
-1.83481636327289,"e94517"
-1.83577956161331,"ld10_30019"
-1.83862595358281,"cr147871"
-1.84359878081852,"a03_946036"
-1.84594093540592,"ss92_6831"
-1.84712158755625,"u89_2420"
-1.85189901417846,"ln89_5079"
-1.85197624090149,"hs6_3973r"
-1.8535491719899,"sd05r_3664"
-1.8570289081965,"hs6_3664"
-1.86067322222528,"hs96_3316"
-1.86389670165806,"a06_712040"
-1.86606339735139,"ln89_705"
-1.86932660438256,"hc94_1382"
-1.87145932342199,"u01_290680"
-1.87220585758306,"ln85_10524"
-1.8754318495574,"sd95_610"
-1.87563252573078,"hm13_r079"
-1.87929677564503,"sd02_616"
-1.88052859894881,"hr09_730"
-1.88165968358132,"hs6_3681"
-1.8842982055641,"cl04_668"
-1.88429820556454,"u05_214086"
-1.88429820556454,"ar07_376031"
-1.88792092287725,"sd97_1224"
-1.89157956145581,"ar08_186004"
-1.89268061362658,"ar05_150079"
-1.89331646278741,"a92_633051"
-1.89356531034409,"c1775"
-1.8980123498673,"aw12_701024"
-1.90019921459559,"hc95_3885"
-1.90130357929572,"ar12_328003"
-1.90191929421802,"u89_2317"
-1.90646491206454,"hs8w_106"
-1.90891996720447,"e96695"
-1.90934551755721,"hoyt"
-1.91611565862293,"e95655"
-1.91632550713832,"a00_711041"
-1.91651706796362,"ag2031"
-1.91924122896425,"a02_237009"
-1.92119291905744,"sd03_1615"
-1.92450766086608,"hc96_59pr"
-1.92501101708405,"am90_312023"
-1.92939377064928,"ar12_328018"
-1.92966375544516,"ar09_292097"
-1.9304400865646,"hm14_c055"
-1.93086518664795,"sa17_5771"
-1.93155661665668,"a02_338014"
-1.93336482005283,"c1763"
-1.93361064419271,"sd01_3222r"
-1.93361064419271,"sdx00_024r_49"
-1.93437986717869,"a01_512036"
-1.94330411117298,"u99_004022"
-1.94598282705762,"orc_9009"
-1.94965850483945,"u05_210042"
-1.94981007885366,"u07_338436r"
-1.95020971385445,"k07_1273"
-1.9522969791845,"sd98_342"
-1.95285429889952,"u87_61042"
-1.95641853874944,"sd_m_93_912"
-1.95801321169971,"a88_321022"
-1.95959401020026,"hc98_1046"
-1.96092852044156,"lg17_5672"
-1.97000464190952,"u01_390496"
-1.97030458611827,"sl91_1736m"
-1.97177583934095,"sa17_749pr"
-1.97277654824163,"e17550"
-1.97311505481686,"u01_240148"
-1.97605885801567,"k1282"
-1.97843156579652,"u92_2234"
-1.97925119933618,"u97_203026"
-1.98092252598996,"hc96_45pr"
-1.98233865447691,"lg05_4126"
-1.9840497375863,"orc_0306"
-1.98492450847533,"u00_432012"
-1.9894275903296,"sl92_1227m"
-1.99151027021749,"a06_712008"
-1.99367729937611,"sd02_197"
-1.99391737648688,"c2030"
-1.9974066718305,"lg93_7054"
-2.00169080163922,"ac89_340020"
-2.00243751872429,"e16266"
-2.00974320090956,"sd96_1043"
-2.01190311250997,"a01_410008"
-2.01213913733931,"u89_2305"
-2.01329412400987,"e96665"
-2.01377832747951,"k1315"
-2.01921661494906,"hc85_282"
-2.02030233387483,"am90_211033"
-2.02115209155357,"u09_211046"
-2.03238877386579,"u92_2219"
-2.03245753531006,"ar10_106008"
-2.03364555724783,"e05144"
-2.03846330663509,"aw12_701015"
-2.03893285526451,"e93067"
-2.04052330193219,"ac90_115025"
-2.04392934713705,"ar09_292051"
-2.04528140978135,"e95505"
-2.0507965858317,"sd09cv_2038"
-2.05461093967355,"u04_934063"
-2.05467930607592,"hm9038"
-2.0568674525677,"u00_407044"
-2.06368548773197,"sl92_1225m"
-2.06825359242452,"lg03_2979"
-2.06998315940101,"sa17_2316"
-2.07416580525393,"ar07_761008"
-2.07416580525394,"ar08_186012"
-2.07444230226108,"ln88_964"
-2.08088987547418,"hs90_3465"
-2.08429798550658,"sd96_1425"
-2.08634598193508,"u92_2636"
-2.08672435311073,"u07_230086"
-2.08798163351833,"a93_553024"
-2.09259579834179,"hc93_582"
-2.09476838991715,"hm13_w045"
-2.09671917820752,"a07_626035"
-2.10654604496343,"u13_602194"
-2.11057824725135,"k1589"
-2.1119800144474,"ar12_328048"
-2.11244977625679,"sa13_3135"
-2.11375457763903,"e13364"
-2.11886444579038,"hm15_j027"
-2.11906260022744,"sd93_522"
-2.12239266404584,"hm14_w146"
-2.1255993082984,"ls94_0628"
-2.12748628964321,"hr13_102735"
-2.13165519346403,"u96_3427"
-2.13196122698528,"lg04_4468"
-2.13598590388039,"sd07cv_886"
-2.14191299400735,"ln86_1073"
-2.14341459902324,"hm13_w154"
-2.14415317716575,"c1800"
-2.14439128363784,"e07038"
-2.14526876699192,"sd_m_93_990"
-2.15048426075103,"u87_61020"
-2.15265138858592,"u04_220639"
-2.15538675518176,"hm11_h015"
-2.15720586972594,"m92_191023"
-2.16477898183266,"u86_71056"
-2.16540327143299,"u01_390210"
-2.16731509717782,"k1485"
-2.16733183096802,"ln92_5668"
-2.17264026723824,"w87_211"
-2.17409651401562,"a06_811041"
-2.1741009792879,"sd06r_2353"
-2.17832502750719,"c1988"
-2.18133478978659,"e17143"
-2.1815671916067,"orc_3313n"
-2.1847620187421,"hc88_557"
-2.18528766782894,"a88_321016"
-2.18658749982116,"hc91_3856"
-2.18676265928025,"u97_202661"
-2.18704675475173,"hf93_076"
-2.18956366155624,"ar13_232049"
-2.19829828594198,"u01_390065"
-2.19878280001759,"sd02_195"
-2.19897419097431,"a05_311009"
-2.19980787132517,"e17804_01"
-2.20057166634495,"u06_206701"
-2.20290177746454,"e90070"
-2.20602964272244,"ld16_2636"
-2.20602964272245,"sa16_10349"
-2.20733009532334,"ld09_30208"
-2.20877126841474,"a03_842007"
-2.21444914080159,"u01_291039"
-2.21536732641432,"e17167"
-2.21637768282681,"lg03_2866"
-2.21706658631474,"a93_654042"
-2.22179867693634,"sd04r_3888"
-2.22208301953088,"a00_711042"
-2.22466652306402,"m08_365100"
-2.23277876881074,"hm13_s072"
-2.23415410708229,"ar17_178038"
-2.23433735984734,"u91_2529"
-2.23672481279864,"lg00_2483"
-2.238778421657,"hf02_0005"
-2.24190594297444,"sd05r_5974"
-2.24270695337528,"e07075"
-2.24312466359451,"sd10_7346"
-2.24377985157607,"a07_627028"
-2.2460516478357,"u97_200574"
-2.24616960971442,"sd96_2088"
-2.24929924167677,"c1782"
-2.25158633569144,"v03_7779"
-2.25230926792742,"hm9035"
-2.25645604642891,"sd96_190"
-2.26047811136964,"ss08_2558"
-2.26083380239871,"u97_207115"
-2.26298554824494,"ia1008"
-2.264839570136,"k1279"
-2.26647407677761,"u93_2334"
-2.26654821363722,"lg93_7780"
-2.26772712506489,"orc5517n"
-2.26792641051019,"v02_8659"
-2.26794748289063,"sa17_5776"
-2.26868435943477,"e01121"
-2.26923394060668,"sd01_3603r"
-2.26976415940155,"hc92_145"
-2.27203600900529,"k1451"
-2.27293717235477,"e13100"
-2.27386870558326,"hc99_4919"
-2.27386870558326,"hc99_34pr"
-2.27505331979626,"k1586"
-2.27585138062126,"hc94_421"
-2.28067456506795,"hs4_2906"
-2.28067456506942,"sd03_1619"
-2.28195376220515,"ln88_11969"
-2.28356888863689,"a00_811015"
-2.28552596287162,"ld17_5963a"
-2.2901137985114,"c2032"
-2.29701463988669,"a05_212019"
-2.29967488887945,"e00239"
-2.30661426905357,"ia2008*2"
-2.30745807221847,"ar12_228127"
-2.31287270591415,"lg09_5856"
-2.31287270591415,"lg09_7193"
-2.32041016645352,"sa16_12880"
-2.32292218943074,"am89_244024"
-2.32292218943075,"am89_244039"
-2.32497412734163,"u92_3229"
-2.32915341824683,"a92_634056"
-2.33115041343614,"sa17_11294"
-2.33348804205778,"u91_2202"
-2.33396699535315,"u92_3135"
-2.33498513066888,"orc_9807"
-2.33517712950576,"u01_390553"
-2.33675024127226,"sa16_12472"
-2.34463922893718,"lg00_3268"
-2.34966370155759,"e13369"
-2.3498188689914,"lg09_5636"
-2.35450570073204,"ar09_292085"
-2.36262496496028,"u00_421006"
-2.36462962494661,"u97_201204"
-2.37011377851673,"hc89_1419"
-2.37071519656807,"ar15_359042"
-2.37586275856651,"u11_917032"
-2.3788368323062,"ar12_328078"
-2.38505205388852,"u93_2116"
-2.38519791382065,"m90_206002"
-2.38676503206863,"u09_825013"
-2.38676752097926,"lg10_1594"
-2.39084052494506,"lg05_4356"
-2.39625735377015,"u14_108041"
-2.40058184307863,"hc86_4384"
-2.40544876361919,"hc99_1334"
-2.40588759654772,"a94_672022"
-2.40588759654773,"ln92_12575"
-2.40590993944553,"u92_3326"
-2.40692443311349,"sd07cv_878"
-2.40773655578009,"c1942"
-2.41098374439779,"u07_338703r"
-2.41409258568554,"sd04cv_263"
-2.41443073727376,"u13_615123"
-2.4150548073383,"sd_m_93_894"
-2.41505480733831,"sd_m_93_246"
-2.41845061536588,"ld16_759"
-2.41905660792338,"ld01_11378"
-2.42085035534526,"e96659"
-2.42193271930058,"hm8935"
-2.42319249655287,"aw12_801045"
-2.42404767534985,"sd_m_93_974"
-2.42807496637383,"a92_625016"
-2.42891898379644,"c2020"
-2.437911851808,"a00_711022"
-2.43826643358954,"hc89_1523"
-2.43827036020112,"sd93_1175"
-2.44670280432686,"m92_1730"
-2.44680310744116,"u91_2408"
-2.44901515896463,"sd03_1515r"
-2.44930878296449,"e00306"
-2.4493087829645,"u00_424018"
-2.4598207278715,"ln88_2099"
-2.46145840201383,"k1588"
-2.46196961442103,"ln84_4940"
-2.46886761668397,"e09110"
-2.4726065008068,"e08242"
-2.47328745715116,"ld03_23016r"
-2.47497319922366,"a95_582004"
-2.47582746687205,"k1317"
-2.47786226227032,"a01_612016"
-2.48243915422099,"hc86_4913"
-2.48347705918901,"hc92_1799"
-2.48511368050956,"a07_527007"
-2.48513296617415,"e13139"
-2.48888097385695,"a07_627030"
-2.49435341652281,"hc99_1938"
-2.50923287214619,"m90_1262"
-2.50991890899276,"u09_830023"
-2.51213303459789,"sd04cv_431"
-2.51235063183185,"sd97_230"
-2.51776337330388,"a03_743050"
-2.51783846488304,"sa12_1756rr"
-2.51916312656866,"sd93_828"
-2.52191930846925,"ss08_2250"
-2.53178940647869,"ln88_10954"
-2.53753764501925,"ld05_16379"
-2.5390146444947,"ss92_6980"
-2.54461402644027,"ar12_228031"
-2.54498225052394,"u92_2607"
-2.54610435171076,"sd03_1996r"
-2.55470908542245,"lg07_6843"
-2.55794804379044,"sd_m_92_1174"
-2.5581318466759,"mlg07_6251013"
-2.56142423712525,"ln93_14593"
-2.56381200396965,"a00_711023"
-2.56698901457025,"e93023"
-2.56714571449253,"a06_711043"
-2.56857946123795,"u90_2109"
-2.56862800712496,"hc95_634"
-2.57677443166492,"u92_3314"
-2.58527017682432,"c1784"
-2.58744666524892,"c2025"
-2.59057246694057,"msc10_578025"
-2.59217353820734,"a95_485023"
-2.59333209370539,"am90_312002"
-2.59402151690314,"e11095"
-2.59476016768799,"k1253"
-2.59576037773093,"ar08_286037"
-2.59628411498626,"u06_627125"
-2.59644023938122,"c2033"
-2.60168589667416,"e87053"
-2.60390301499571,"hm11_g016"
-2.60674178132934,"hs96_3190"
-2.6077864096473,"hm13_w040"
-2.60826755743429,"orc_0706"
-2.61068578789489,"ln93_14465"
-2.61106798170341,"u04_300138"
-2.61436551309382,"am90_211032"
-2.61628602388451,"u07_200215"
-2.63094008868913,"ln88_11039"
-2.63094021730642,"sd02_514"
-2.63525580211063,"u96_3118"
-2.64097511598438,"ln94_9065"
-2.64124691197263,"sl92_1174m"
-2.65162976702609,"e05090"
-2.65331050545913,"ar12_228004"
-2.66005081104646,"u85_64055"
-2.6689473142489,"k1513"
-2.67001894899413,"hm09_w155"
-2.67481424690142,"e13345"
-2.68596079895344,"ln87_4314"
-2.68971215613134,"e99262"
-2.69075217690754,"m90_1199"
-2.69704054349625,"hm9140"
-2.69705992382302,"a07_427027"
-2.69750661642078,"k03_3582"
-2.69787483649444,"hc87_219"
-2.70176200455374,"u91_2710"
-2.70271799592146,"ar12_228114"
-2.70444958580589,"u13_909086"
-2.70920888943419,"sd93_1413"
-2.71120492666917,"hs90_3475"
-2.71661431988071,"ar17_378011"
-2.71719818152229,"c1756"
-2.72475855308657,"ld17_5908a"
-2.72839551441286,"e14703"
-2.73015982412907,"e95562"
-2.74089408206004,"sd04cv_280"
-2.75610124742237,"ld02_5137"
-2.76166081585623,"a04_543042"
-2.76527577757624,"hm14_b045"
-2.76900286791539,"a07_427030"
-2.77061416000402,"ln90_366"
-2.77085484455072,"u01_390517"
-2.77642058909286,"u06_230133"
-2.78151182928823,"sl92_1153m"
-2.78381475902872,"e13902"
-2.78540015852693,"c1788"
-2.78772162131963,"hc86_4481"
-2.7884238557429,"e95327"
-2.78863370425834,"lg98_3738"
-2.79251722503349,"u13_220427"
-2.79741672375444,"a96_492060"
-2.80091268676419,"u91_2305"
-2.80594914281797,"ls00_4260"
-2.80945390881902,"u11_310076"
-2.81061241101531,"lg17_5869"
-2.81391216487481,"loda"
-2.81485748935683,"a08_248012"
-2.82383714251715,"a87_395012"
-2.82543615729678,"ln88_3196"
-2.82589923939837,"a93_754024"
-2.82622571626904,"ln87_4663"
-2.82754540745208,"u85_63023"
-2.82827989396312,"ar12_328034"
-2.82872673586944,"c1910"
-2.83049058267713,"ld16_4587a"
-2.83217206408959,"e98250"
-2.83969489017683,"ld17_13294"
-2.84021380654835,"hm15_h054"
-2.84253142427757,"m10_238_2100"
-2.85474976438032,"u08_314029"
-2.85981640146987,"e07087"
-2.86207811130524,"sl91_1012m"
-2.86889076522334,"sd00_746"
-2.87527541053359,"ar10_206113"
-2.88525733336226,"sd03_1262"
-2.89036368331489,"ll89_605"
-2.89140917896258,"ln95_5414"
-2.89154076002379,"m09_263090"
-2.90411500818196,"sd97_580"
-2.90450257165404,"sd01_2961r"
-2.90598178666245,"sd03_949"
-2.91857048020521,"e94207"
-2.91946690935279,"ar17_378015"
-2.92337657214371,"ar15_259014"
-2.92337666474734,"e17274"
-2.93048502974501,"hc94_974"
-2.93161807076066,"u90_2610"
-2.93547432690694,"u91_2510"
-2.93697497988476,"u04_220739"
-2.93911624360723,"a03_843013"
-2.95054171289175,"ac89_341004"
-2.95311769848583,"m09_281098"
-2.95331505470349,"ld05_16605"
-2.95774171368095,"u02_204506"
-2.97343226696448,"lg07_6848"
-2.97366726397129,"ar17_378009"
-2.98145349218449,"e92077"
-2.98860095207383,"e94172"
-2.99715130992064,"hc97_175r"
-2.99755902478088,"u00_425032"
-2.99921405118509,"ln89_4752"
-3.00774502103041,"hm8943"
-3.02721450440523,"e96502"
-3.0280971978147,"u00_220157"
-3.04058887649068,"u86_62002"
-3.040748530987,"ac89_241004"
-3.05010664206943,"ar17_278014"
-3.05877432638623,"c1889"
-3.06363211058708,"ac90_115011"
-3.06453366801185,"k1585"
-3.0647220810782,"m92_1605"
-3.07187682904854,"cr146116"
-3.07242901172385,"hm14_c086"
-3.08250633478821,"a98_884024"
-3.09194910623943,"u11_605110"
-3.0922366057963,"hm9037"
-3.0936122960518,"a03_841022"
-3.09624406830781,"e00294"
-3.09742868252081,"u01_240172"
-3.09910807763822,"u87_61026"
-3.10898957573079,"u87_65073"
-3.11105619610534,"e94489"
-3.11401838082444,"sd03_2143"
-3.13601161395324,"e00112"
-3.13642130231434,"u01_390127"
-3.13975906085685,"am89_244033"
-3.14320811571334,"a06_812025"
-3.14614088547861,"u90_2213"
-3.1493959525282,"sd04cv_460"
-3.15256284636108,"ln93_14340"
-3.15350811133703,"sd03_483"
-3.15382261150564,"sd02_190"
-3.1556381723659,"u06_104273"
-3.15933595303421,"e92072"
-3.16017944871631,"hc95_2516"
-3.17084471515151,"e09014"
-3.18406485903214,"e14143"
-3.18534340274368,"a06_712022"
-3.19556441446937,"sa15_617f"
-3.19571875491807,"sd03_2165"
-3.20022322908773,"ss02_15897"
-3.20087965256299,"e98197"
-3.20182439713071,"ln93_14408"
-3.20511295823001,"cr145789"
-3.20894989551406,"hs7w_14"
-3.2126899246266,"e92009"
-3.21836613239849,"a87d20"
-3.22039878288099,"u90_2526"
-3.22334727685304,"sd10_7247"
-3.22584418195179,"u91_2731"
-3.23051871323752,"ac89_241002"
-3.24208209949537,"u07_237529r"
-3.24810834849636,"a03_842011"
-3.25619499007787,"m86_1973"
-3.26215344417316,"sd00_1574"
-3.26478242384579,"ld16_4350"
-3.26831360114822,"sl92_1205m"
-3.28354444475271,"ia2036"
-3.28829677693124,"u89_3018"
-3.29652573315073,"am89_344033"
-3.29927602564707,"hc86_4914"
-3.30003626126619,"hc93_596"
-3.30903235409879,"mlg09_5302035"
-3.31134354612868,"ld08_6982"
-3.31507735318304,"hr10_3060"
-3.31623047181027,"hm13_w156"
-3.31921291693951,"c2022"
-3.32313493992638,"m93_149021"
-3.32402865811454,"hc86_4501"
-3.32486184219571,"a01_511020"
-3.33022742171465,"hc95_24mb"
-3.34289389773685,"u08_831004"
-3.35016108065789,"e92039"
-3.35434037156309,"u92_2227"
-3.35934365601732,"m10_238_2098"
-3.3672331650378,"u11_615155"
-3.37124501406861,"lg05_4832"
-3.37184088002789,"m09_263119"
-3.37296027649341,"e95561"
-3.38530283156694,"hm12_w005"
-3.40005584498639,"sd94_495"
-3.41274254816403,"u09_225066"
-3.41528674884015,"ln94_14862_97_2"
-3.42073889963832,"hm12_w069"
-3.42157966918247,"hs97_4918"
-3.43245840585835,"hc95_1947"
-3.45552830995082,"ld11_6883"
-3.45586771172997,"marcus_95"
-3.49021454828241,"hc95_2082"
-3.49267774002302,"u90_2734"
-3.49915325702005,"m08_608018"
-3.50823048082261,"sdx04r_68_1_8"
-3.51567557053907,"ar10_206115"
-3.51704121325954,"sa17_12251"
-3.52242569898636,"a06_712038"
-3.53157738887003,"aw12_801031"
-3.55013547138863,"a98_980017"
-3.55278429590267,"u09_210041"
-3.57979624075897,"a96_597011"
-3.58397564895809,"hc89_1391"
-3.59411814444776,"u91_2721"
-3.59990945964803,"hc01_25"
-3.60477971162322,"ar17_178039"
-3.6062592941948,"u11_904117r"
-3.60823219098034,"c1939"
-3.61576771280516,"c1949"
-3.62054757867275,"sd93_1338"
-3.62058020671052,"hc84_923"
-3.62354444910567,"e98131"
-3.62583750279535,"c1848"
-3.62732593176939,"e02136"
-3.62917609074189,"u13_926082"
-3.63267151725005,"sdx00r_030_30"
-3.6399884647485,"sd06_432"
-3.64841779062139,"e13132"
-3.65159927682887,"sd09cv_2356"
-3.65254939375964,"ar15_259036"
-3.65261138233895,"a87_187020"
-3.65524996438717,"lg09_5857"
-3.65610484313837,"e93002"
-3.65716065466184,"cr144155"
-3.6685087891634,"ln97_14890"
-3.66980912944241,"sd93_1188"
-3.68155617424466,"ln85_5352"
-3.68304919696633,"e93464"
-3.69487881072645,"hc94_1014"
-3.70962244189377,"am89_344013"
-3.71468926093218,"c1954"
-3.71669883128843,"cartter"
-3.72185741476108,"hc94_1017"
-3.7219001071395,"e01248"
-3.72557136258665,"ac89_241003"
-3.7412832251363,"sd05_807"
-3.74749707902871,"u07_200271"
-3.75424262793528,"c1986"
-3.7635816955288,"cr147881"
-3.76383300918901,"hc89_868"
-3.76846178684903,"u93_2132"
-3.77405997418397,"sl89_3131"
-3.79923459866056,"u13_618087"
-3.80148065612657,"cr15_2775"
-3.8239572712443,"sd00_377"
-3.84079926160925,"e99275"
-3.84199484997389,"ln89_4854"
-3.84658182042583,"sd03_1601"
-3.85201916973341,"sd04cv_997"
-3.85526084547411,"ln85_9180"
-3.85644582871085,"u02_200106"
-3.88013765395141,"sd00_1065"
-3.88433762144051,"c2001"
-3.88598314755838,"u06_104311"
-3.88638033120316,"u97_200644"
-3.8886988631597,"c1973"
-3.89148610790584,"ln93_14534"
-3.90676419047733,"k1284"
-3.90976797669628,"ar10_206108"
-3.91437687396067,"e15165t"
-3.91611688329066,"ln93_14566"
-3.91657130901883,"e13126"
-3.9203090934867,"sd97_661"
-3.92811843458872,"e07040"
-3.92988392430205,"u92_2634"
-3.93359112711514,"sa15_679f"
-3.94314763272356,"a07_627033"
-3.94369036941994,"hc89_185"
-3.94921365621665,"u08_422034"
-3.95816557262893,"ss92_7136"
-3.95865839563378,"ss02_15924"
-3.96440822801207,"e02103"
-3.96543231594376,"hc95_3867"
-3.96669941377085,"a00_711036"
-3.96935829963733,"ld08_6972"
-3.97874818982294,"sd10cv_2005"
-3.98325916956752,"e98170"
-3.98329405774232,"u07_227102"
-3.99000920944515,"sd93_851"
-4.00232459713756,"c1936"
-4.00236990169451,"sd94_27"
-4.01732531645691,"lg08_3607"
-4.0192306416137,"c1997"
-4.05160478555849,"u92_3325"
-4.07318784968298,"c2002"
-4.08940287393924,"u95_3708"
-4.12028858475263,"sd06_320"
-4.12710301958544,"sd03_2246"
-4.14376034285213,"ar10_206101"
-4.14902872607617,"k1204"
-4.15967120157829,"c1920"
-4.16103415164458,"u01_340122"
-4.18463718206317,"sd05_795"
-4.189766206537,"u10_430052"
-4.20111327871423,"hm8847"
-4.20458882982315,"ls05_0220"
-4.21362840964756,"m91_1440"
-4.21689271641247,"sd94_808"
-4.22265315617617,"e14141"
-4.22683100252843,"hf01_0545"
-4.23151538722921,"ln88_11190"
-4.23445089141922,"hc93_35pr"
-4.26681576985563,"lg04_3577"
-4.26836314948295,"w87_23"
-4.26943752295458,"u03_811119"
-4.27224707764803,"e95644"
-4.30305962286539,"u07_332222"
-4.31267443801091,"hs98_3218"
-4.31787933618309,"e92001"
-4.32438719685749,"ia1022"
-4.32885557334115,"m85_647"
-4.34483045261259,"u91_2515"
-4.34957606973785,"e16267"
-4.37515780494564,"ll86_1615"
-4.38045523583189,"hs95_4908"
-4.38793823008711,"sd97_1850"
-4.40565168759918,"u06_206640"
-4.41565236847717,"ln89_4732"
-4.41850623675088,"ln85_5735"
-4.42152881999669,"ld17_12201"
-4.42343644962955,"m90_1610"
-4.42996853334401,"hc98_1048"
-4.43013218342629,"u95_2417"
-4.43142471063551,"u07_338605r"
-4.43803000465526,"ld14_4098a"
-4.45796321165055,"hf00_022"
-4.46269725907671,"e92067"
-4.47176361851258,"lg10_1569"
-4.479292890429,"sd98_595"
-4.47929289042902,"u99_012059"
-4.49123980545492,"hm14_e087"
-4.49871017656022,"sb_01"
-4.50021966403717,"sa17_14575"
-4.50725549252649,"ln93_14313"
-4.51605123066908,"orc_9208"
-4.52425723048675,"u99_008051"
-4.53433872314389,"e15325"
-4.55427326593332,"lg08_1643"
-4.56828503968957,"lg01_1646"
-4.56834734211356,"sd00_2344"
-4.57334313010941,"c1914"
-4.57590954671553,"sd97_460"
-4.58339063803807,"hm15_w153"
-4.5964375334671,"a03_841043"
-4.5964375334671,"a03_946045"
-4.62058476429627,"hc95_2303"
-4.62304795603688,"ac90_115021"
-4.63782057188147,"a01_512050"
-4.64416905637892,"u89_2404"
-4.64959599442928,"e14208"
-4.65036483386546,"orc_5814"
-4.65786957176289,"m97_205082"
-4.66892168884638,"u89_2215"
-4.67571000645659,"c1998"
-4.67901761443645,"ar12_228063"
-4.69308716000807,"hc94_1688"
-4.69308716000809,"hc94_85pr"
-4.69666317479429,"u97_201855"
-4.69774903497332,"cr16_0025"
-4.72515623478126,"m08_1609002"
-4.73946501052683,"a02_336030"
-4.74076582824012,"ar17_278005"
-4.75664581856049,"m91_153087"
-4.76774443227476,"ar17_178027"
-4.77822418166309,"e93044"
-4.80711396861879,"a03_842023"
-4.80773455366013,"sd09cv_2392"
-4.85609107503109,"a87_195032"
-4.8632943513259,"sd00_632"
-4.8751895732174,"u93_2106"
-4.87993795336254,"e15097"
-4.88062800819322,"sd99_456"
-4.89789414465361,"ls94_0451"
-4.90805854113211,"sd96_2138"
-4.92406498255971,"c1907"
-4.93471905796873,"sd94_10"
-4.93605028439813,"lg09_5875"
-4.93829406176093,"e94476"
-4.94389429775054,"sd07cv_874"
-4.96334185116363,"ll88_35"
-4.98709859425729,"m11_336139"
-5.04384270798366,"u90_2223"
-5.07482735907154,"sd03_2183"
-5.08991017996617,"m10_238_2025"
-5.09771919272193,"a93_555031"
-5.1044146971645,"ls05_1065"
-5.10541253457306,"orc_8715"
-5.11915006606575,"a91_703019"
-5.1256857988591,"m92_1731"
-5.13382399071511,"sd09cv_2018"
-5.13577225527187,"sd98_1337"
-5.14242945120314,"m08_608106"
-5.15824136053825,"a03_741021"
-5.17051964255671,"m08_608015"
-5.19172731399254,"sd06_589"
-5.21037089937472,"sdx00r_030_16"
-5.23161958901605,"hm09_w041"
-5.23431233252911,"ar08_186015"
-5.24617875407126,"e94178"
-5.24669894364651,"ss04_2262"
-5.27486727767994,"u90_2435"
-5.2904853810275,"sd03_1237"
-5.29620485572727,"c1861"
-5.30789029010968,"hm14_w132"
-5.32078462366579,"m11_124010"
-5.33640644768469,"orc1602n"
-5.3513912390336,"c1946"
-5.37164612787491,"sd04cv_907"
-5.37776897729983,"c2003"
-5.38791637078746,"hc95_2299"
-5.39604874526269,"ls03_1468"
-5.40530325034197,"ss02_15887"
-5.41105308272027,"sd00_2439"
-5.50006285703983,"ac89_340027"
-5.503899505391,"c1903"
-5.51759427132177,"c1923"
-5.519121637013,"sd99_454"
-5.52426265522188,"ac89_141027"
-5.55250009184353,"m08_1608_1026"
-5.57936409887454,"u86_74012"
-5.61514495482637,"e05012"
-5.61801739725127,"sd09cv_2116"
-5.62954980825852,"hc87_3287"
-5.6342929350575,"ar15_359004"
-5.65885548868975,"ls05_0242"
-5.67493148595924,"u97_203048"
-5.68291122374977,"e98083"
-5.70749913948136,"orc5317n"
